Owner Code,Owner Name,Item Code,Item Name,Location,StockQty[Unit1],StockQty[Unit2],Inventory Qty,Qty/UOM1,UOM1,Lot6,Qty/UOM2,LastShip,Item Group,Category1,Category2,Category3,Category4,Damage Flag,Warehouse Code,Warehouse Name,AllocatedQty[Unit1],PackedQty[Unit1],InstructedQty[Unit1],LogicalQty[Unit1],ExpectQty[Unit1],AllocatedQty[Unit2],PackedQty[Unit2],InstructedQty[Unit2],LogicalQty[Unit2],ExpectQty[Unit2],UOM2,StockQty[Unit3],AllocatedQty[Unit3],PackedQty[Unit3],InstructedQty[Unit3],LogicalQty[Unit3],ExpectQty[Unit3],Qty/UOM3,UOM3,StockQty[Unit4],AllocatedQty[Unit4],PackedQty[Unit4],InstructedQty[Unit4],LogicalQty[Unit4],ExpectQty[Unit4],Qty/UOM4,UOM4,StockQty[Unit5],AllocatedQty[Unit5],PackedQty[Unit5],InstructedQty[Unit5],LogicalQty[Unit5],ExpectQty[Unit5],Qty/UOM5,UOM5,StockQty[Unit6],AllocatedQty[Unit6],PackedQty[Unit6],InstructedQty[Unit6],LogicalQty[Unit6],ExpectQty[Unit6],Qty/UOM6,UOM6,Allocated Qty,Packed Qty,Slot Schedule Qty,Logical Inventory Qty,Inventory Schedule Qty,Weight,Allocated Weight,Packed Weight,Slot Schedule Weight,Logical Inventory Weight,Inventory Schedule Weight,Weight Unit,Capacity,Allocated Capacity,Packed Capacity,Slot Schedule Capacity,Logical Inventory Capacity,Inventory Schedule Capacity,Capacity Unit,Lot1,Lot2,Lot3,Lot4,Lot5,Lot7,Lot8,Lot9,Lot10,Lot11,Lot12,Lot13,Lot14,Lot15,Lot16,Lot17,Lot18,Lot19,Lot20,No Shipping Flag,@Weight,@Capacity,Case No. (Prefix),Case No.,Case No. (Suffix),Industrial Lot Key,Industry Lot(String)1,Industry Lot(String)2,Industrial Lot(String)3,Industrial Lot(String)4,Industrial Lot(String)5,Industrial Lot(String)6,Industrial Lot(String)7,Industrial Lot(String)8,Industrial Lot(String)9,Industrial Lot(String)10,Industrial Lot(String)11,Industrial Lot(String)12,Industrial Lot(String)13,Industrial Lot(String)14,Industrial Lot(String)15,Industrial Lot(String)16,Industrial Lot(String)17,Industrial Lot(String)18,Industrial Lot(String)19,Industrial Lot(String)20,Industrial Lot(String)21,Industrial Lot(String)22,Industrial Lot(String)23,Industrial Lot(String)24,Industrial Lot(String)25,Industrial Lot(String)26,Industrial Lot(String)27,Industrial Lot(String)28,Industrial Lot(String)29,Industrial Lot(String)30,Industrial Lot(String)31,Industrial Lot(String)32,Industrial Lot(String)33,Industrial Lot(String)34,Industrial Lot(String)35,Industrial Lot(String)36,Industrial Lot(String)37,Industrial Lot(String)38,Industrial Lot(String)39,Industrial Lot(String)40,Industrial Lot(String)41,Industrial Lot(String)42,Industrial Lot(String)43,Industrial Lot(String)44,Industrial Lot(String)45,Industrial Lot(String)46,Industrial Lot(String)47,Industrial Lot(String)48,Industrial Lot(String)49,Industrial Lot(String)50,Industrial Lot(Date)1,Industrial Lot(Date)2,Industrial Lot(Date)3,Industrial Lot(Date)4,Industrial Lot(Date)5,Industrial Lot(Date)6,Industrial Lot(Date)7,Industrial Lot(Date)8,Industrial Lot(Date)9,Industrial Lot(Date)10,Industrial Lot(Date)11,Industrial Lot(Date)12,Industrial Lot(Date)13,Industrial Lot(Date)14,Industrial Lot(Date)15,Industrial Lot(Date)16,Industrial Lot(Date)17,Industrial Lot(Date)18,Industrial Lot(Date)19,Industrial Lot(Date)20,Receiving OLC No.,IS No.,Customs code,Permit Type,Permit No.,Permit Date,Cargo Type,Bonded No.,Vessel Name,Arrival Date,Permit Flag,Shipping Stop Flag,Shipping Stop Flag (ABL),Billing Code,Billing Owner Name,Contract Dept Code,Contract Dept Name,Category5,Owner Item Code,Supplier Item Code,JAN,ITF,Manufacture Item Code,ABC Classification,RCVActual,Storage Fee Reckoning Date,Pallet Stowage Qty,Building
T040101,TransNova Circuits,329-7186-263,Praxis Beacon,D2-1-8,1,,1,1,CTN,17/10/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,17/10/2024,17/10/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,G2-3-5,15,,15,1,CTN,08/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,15,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,15,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,08/11/2024,08/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,D2-4-8,5,,5,1,CTN,09/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,5,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,5,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/11/2024,09/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,G2-3-5,8,,8,1,CTN,09/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,8,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,8,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/11/2024,09/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,D2-4-8,1,,1,1,CTN,11/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,11/11/2024,11/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,D2-4-8,4,,4,1,CTN,12/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,4,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,4,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,12/11/2024,12/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,D2-4-8,19,,19,1,CTN,13/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,19,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,19,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/11/2024,13/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,D2-4-8,1,,1,1,CTN,14/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,14/11/2024,14/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,C2-1-10,12,,12,1,CTN,14/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,12,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,12,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,14/11/2024,14/11/2024,998001,
T040101,TransNova Circuits,330-7878-475,Wavex Junction,C2-1-10,4,,4,1,CTN,15/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,4,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,4,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,15/11/2024,15/11/2024,998001,
T040101,TransNova Circuits,331-2347-392,Dynamo Venturi,B2-6-9,6,,6,1,CTN,02/11/2023,0,03/11/2023,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,6,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,6,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,RETURN,,,,22/05/2021,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,02/11/2023,02/11/2023,998001,
T040101,TransNova Circuits,331-2347-392,Dynamo Venturi,B2-6-9,6,,6,1,CTN,02/11/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,6,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,6,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,RETURN,,,,24/05/2021,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,02/11/2023,02/11/2023,998001,
T040101,TransNova Circuits,331-2347-392,Dynamo Venturi,Z1-6-24,1,,1,1,CTN,16/11/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,16/11/2023,16/11/2023,998001,
T040101,TransNova Circuits,331-2347-392,Dynamo Venturi,Z1-6-24,2,,2,1,CTN,28/12/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,2,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,2,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,RETURN,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,28/12/2023,28/12/2023,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-14,6,,6,1,CTN,05/11/2024,0,08/11/2024,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,6,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,6,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/11/2024,05/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-14,11,,11,1,CTN,06/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,11,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,11,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,06/11/2024,06/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-14,10,,10,1,CTN,07/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,10,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,10,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,07/11/2024,07/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,Y1-1-14,3,,3,1,CTN,11/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,3,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,11/11/2024,11/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-14,3,,3,1,CTN,11/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,3,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,11/11/2024,11/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,Y1-1-14,12,,12,1,CTN,12/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,12,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,12,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,12/11/2024,12/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,Y1-1-14,10,,10,1,CTN,13/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,10,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,10,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/11/2024,13/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-15,1,,1,1,CTN,13/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,1,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/11/2024,13/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-15,12,,12,1,CTN,14/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,12,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,12,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,14/11/2024,14/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-15,12,,12,1,CTN,15/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,12,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,12,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,15/11/2024,15/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,Y1-1-14,1,,1,1,CTN,16/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,1,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,16/11/2024,16/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,C2-4-15,5,,5,1,CTN,16/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,5,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,5,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,16/11/2024,16/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,Y1-1-14,5,,5,1,CTN,18/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,5,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,5,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,18/11/2024,18/11/2024,998001,
T040101,TransNova Circuits,332-0657-907,Kryon Encoder,Y1-1-14,11,,11,1,CTN,19/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,11,0,0,0,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,11,0,0,0,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,19/11/2024,19/11/2024,998001,
T040101,TransNova Circuits,333-1466-895,Rovex Piston,Z1-1-16,4,,4,1,CTN,13/11/2024,0,15/11/2024,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,4,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,4,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/11/2024,13/11/2024,998001,
T040101,TransNova Circuits,333-1466-895,Rovex Piston,Z1-1-16,7,,7,1,CTN,14/11/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,7,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,7,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,14/11/2024,14/11/2024,998001,
